Nome;Preço;Descrição;Estoque;URL_Imagem
Caixa de Som Portátil;245,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;18;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';509,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";22;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2532,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;44;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;395,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";19;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;612,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";27;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;133,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";48;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;831,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;5;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;269,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";18;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;99,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;34;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;218,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;9;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;274,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;23;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';510,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";21;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2519,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;44;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;371,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";37;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;670,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";22;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;181,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";42;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;880,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;12;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;337,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";43;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;143,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;33;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;216,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;26;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;212,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;32;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';593,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";9;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2547,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;32;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;366,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";23;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;691,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";29;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;199,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";19;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;811,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;10;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;324,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";9;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;105,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;40;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;192,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;47;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;210,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;38;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';563,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";25;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2578,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;3;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;420,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";43;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;649,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";1;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;115,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";20;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;813,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;39;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;309,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";30;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;139,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;25;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;227,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;15;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;257,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;1;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';541,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";33;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2542,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;13;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;410,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";36;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;614,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";6;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;116,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";23;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;879,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;31;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;329,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";29;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;117,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;9;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;190,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;30;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;246,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;46;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';556,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";29;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2544,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;4;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;428,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";41;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;672,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";33;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;174,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";28;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;833,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;39;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;284,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";3;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;140,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;24;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;219,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;17;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;246,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;39;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';525,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";14;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2561,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;48;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;400,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";32;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;663,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";7;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;112,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";25;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;858,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;1;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;313,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";28;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;154,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;1;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;234,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;5;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;292,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;19;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';539,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";17;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2584,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;20;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;368,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";11;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;684,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";12;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;192,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";33;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;897,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;10;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;293,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";47;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;164,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;4;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;170,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;18;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;271,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;27;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';531,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";49;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2566,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;22;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;389,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";30;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;664,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";33;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;185,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";19;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;880,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;8;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
